index,state,agency_type,agency_name,population_1,total_offenses,crimes_against_persons,crimes_against_property,crimes_against_society,assault_offenses,aggravated_assault,simple_assault,intimidation,homicide_offenses,murder_and_nonnegligent_manslaughter,negligent_man_slaughter,justifiable_homicide,human_trafficking_offenses,commercial_sex_acts,involuntary_servitude,kidnapping_abduction,sex_offenses,rape,sodomy,sexual_assault_with_an_object,fondling,incest,statutory_rape,arson,bribery,burglary_breaking_&_entering,counter_feiting_forgery,destruction_damage_vandalism_of_property,embezzle_ment,extortion_blackmail,fraud_offenses,false_pretenses_swindle_confidence_game,credit_card_automated_teller_machine_fraud,imper_sonation,welfare_fraud,wire_fraud,identity_theft,hacking_computer_invasion,larceny_theft_offenses,pocket_picking,purse_snatching,shop_lifting,theft_from_building,theft_from_coin_op_erated_machine_or_device,theft_from_motor_vehicle,theft_of_motor_vehicle_parts_or_acces_sories,all_other_larceny,motor_vehicle_theft,robbery,stolen_property_offenses,animal_cruelty,drug_narcotic_offenses,drug_narcotic_violations,drug_equipment_violations,gambling_offenses,betting_wagering,operating_promoting_assisting_gambling,gambling_equipment_violations,sports_tampering,por_nography_obscene_material,pros_titution_offenses,pros_titution,assisting_or_promoting_prostitution,purchasing_prostitution,weapon_law_violations
6167,TEXAS,Metropolitan Counties,Harris3,,,28711.0,,7068.0,27068.0,5395.0,17296.0,4377.0,132.0,124.0,4.0,4.0,93.0,74.0,19.0,125.0,1293.0,702.0,224.0,34.0,269.0,1.0,63.0,,8.0,6001.0,1196.0,17405.0,267.0,51.0,7492.0,1888.0,2144.0,1262.0,42.0,523.0,1609.0,24.0,28526.0,31.0,29.0,5288.0,1665.0,91.0,11328.0,3394.0,6700.0,6483.0,1897.0,113.0,326.0,4847.0,4611.0,236.0,44.0,0.0,15.0,29.0,0.0,182.0,52.0,26.0,26.0,0.0,1617.0
6168,TEXAS,Metropolitan Counties,Harrison,,1139.0,302.0,703.0,134.0,298.0,90.0,38.0,170.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.0,13.0,141.0,0.0,0.0,63.0,5.0,24.0,18.0,1.0,15.0,0.0,0.0,277.0,5.0,0.0,2.0,24.0,2.0,94.0,20.0,130.0,80.0,3.0,2.0,0.0,99.0,94.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0
6169,TEXAS,Metropolitan Counties,Hidalgo,,8593.0,3415.0,4564.0,614.0,3220.0,290.0,2706.0,224.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,167.0,101.0,5.0,1.0,49.0,1.0,10.0,8.0,0.0,674.0,31.0,1313.0,0.0,0.0,147.0,68.0,42.0,3.0,0.0,0.0,33.0,1.0,1987.0,1.0,0.0,225.0,8.0,2.0,376.0,17.0,1358.0,334.0,70.0,0.0,73.0,513.0,498.0,15.0,10.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0
6170,TEXAS,Metropolitan Counties,Hudspeth,,511.0,17.0,20.0,474.0,16.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,467.0,353.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
6171,TEXAS,Metropolitan Counties,Hunt,,1383.0,442.0,806.0,135.0,399.0,303.0,44.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,18.0,6.0,2.0,11.0,0.0,3.0,1.0,0.0,103.0,12.0,188.0,0.0,0.0,105.0,85.0,17.0,3.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,1.0,5.0,0.0,46.0,4.0,229.0,106.0,6.0,0.0,0.0,101.0,98.0,3.0,6.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0
6172,TEXAS,Metropolitan Counties,Irion,,36.0,10.0,19.0,7.0,10.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6173,TEXAS,Metropolitan Counties,Johnson,,2030.0,723.0,1109.0,198.0,654.0,145.0,415.0,94.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,61.0,29.0,3.0,2.0,22.0,0.0,5.0,4.0,1.0,150.0,33.0,194.0,0.0,0.0,207.0,6.0,64.0,4.0,0.0,0.0,131.0,2.0,420.0,0.0,0.0,1.0,23.0,0.0,66.0,12.0,318.0,91.0,9.0,0.0,40.0,116.0,97.0,19.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,33.0
6174,TEXAS,Metropolitan Counties,Kaufman,,2119.0,629.0,1121.0,369.0,575.0,59.0,472.0,44.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,49.0,25.0,1.0,9.0,14.0,0.0,0.0,2.0,0.0,176.0,9.0,227.0,0.0,0.0,169.0,59.0,49.0,35.0,0.0,3.0,22.0,1.0,419.0,0.0,0.0,2.0,8.0,2.0,132.0,8.0,267.0,104.0,10.0,5.0,12.0,304.0,193.0,111.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,46.0
6175,TEXAS,Metropolitan Counties,Kendall,,554.0,93.0,183.0,278.0,83.0,19.0,61.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26.0,7.0,32.0,0.0,0.0,22.0,2.0,1.0,19.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,2.0,7.0,1.0,10.0,3.0,47.0,25.0,1.0,0.0,0.0,259.0,128.0,131.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0
6176,TEXAS,Metropolitan Counties,Lampasas,,209.0,67.0,119.0,23.0,63.0,11.0,44.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,35.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,59.0,10.0,0.0,0.0,0.0,19.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
6177,TEXAS,Metropolitan Counties,Liberty,,1747.0,572.0,989.0,186.0,495.0,173.0,298.0,24.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,45.0,5.0,0.0,15.0,0.0,0.0,2.0,0.0,201.0,3.0,139.0,0.0,0.0,102.0,55.0,29.0,3.0,0.0,0.0,15.0,0.0,336.0,0.0,0.0,10.0,6.0,0.0,30.0,9.0,281.0,190.0,14.0,2.0,0.0,152.0,144.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0
6178,TEXAS,Metropolitan Counties,Lubbock,,1178.0,271.0,667.0,240.0,252.0,35.0,195.0,22.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,145.0,9.0,119.0,0.0,0.0,24.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,282.0,5.0,2.0,3.0,28.0,0.0,65.0,11.0,168.0,76.0,10.0,0.0,2.0,197.0,177.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
6179,TEXAS,Metropolitan Counties,Lynn,,50.0,10.0,19.0,21.0,10.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6180,TEXAS,Metropolitan Counties,Martin,,134.0,30.0,84.0,20.0,29.0,5.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,10.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,59.0,0.0,0.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
6181,TEXAS,Metropolitan Counties,McLennan,,1314.0,357.0,759.0,198.0,313.0,58.0,226.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,17.0,3.0,0.0,15.0,0.0,0.0,8.0,0.0,149.0,19.0,89.0,0.0,0.0,30.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,1.0,0.0,1.0,151.0,5.0,241.0,60.0,3.0,2.0,0.0,143.0,141.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,8.0,15.0,0.0,28.0
6182,TEXAS,Metropolitan Counties,Oldham,,31.0,5.0,24.0,2.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6183,TEXAS,Metropolitan Counties,Orange,,1214.0,358.0,742.0,114.0,342.0,60.0,247.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,7.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,172.0,14.0,114.0,0.0,0.0,87.0,9.0,42.0,34.0,0.0,2.0,0.0,0.0,254.0,0.0,1.0,1.0,2.0,0.0,60.0,2.0,188.0,92.0,8.0,0.0,0.0,89.0,83.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0
6184,TEXAS,Metropolitan Counties,Potter,,687.0,133.0,342.0,212.0,127.0,21.0,102.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,35.0,3.0,89.0,1.0,1.0,25.0,11.0,13.0,0.0,0.0,1.0,0.0,0.0,137.0,0.0,0.0,4.0,14.0,0.0,42.0,13.0,64.0,45.0,0.0,2.0,1.0,196.0,121.0,75.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0
6185,TEXAS,Metropolitan Counties,Robertson,,206.0,39.0,154.0,13.0,37.0,4.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,1.0,22.0,0.0,0.0,10.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,77.0,0.0,0.0,1.0,7.0,0.0,7.0,4.0,58.0,11.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
6186,TEXAS,Metropolitan Counties,Rockwall,,461.0,82.0,139.0,240.0,76.0,11.0,51.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,9.0,24.0,0.0,2.0,38.0,3.0,10.0,23.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,6.0,1.0,7.0,2.0,25.0,8.0,1.0,1.0,0.0,208.0,202.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
6187,TEXAS,Metropolitan Counties,Rusk,,1339.0,430.0,763.0,146.0,410.0,44.0,323.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,2.0,1.0,3.0,0.0,0.0,5.0,0.0,138.0,4.0,173.0,0.0,0.0,18.0,0.0,13.0,4.0,0.0,0.0,1.0,0.0,328.0,0.0,1.0,1.0,1.0,0.0,51.0,1.0,273.0,93.0,4.0,0.0,12.0,123.0,107.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
6188,TEXAS,Metropolitan Counties,Sterling,,43.0,8.0,24.0,11.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6189,TEXAS,Metropolitan Counties,Tarrant,,2539.0,665.0,1231.0,643.0,590.0,96.0,425.0,69.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,18.0,49.0,28.0,9.0,0.0,12.0,0.0,0.0,2.0,0.0,207.0,34.0,154.0,0.0,0.0,197.0,43.0,48.0,0.0,0.0,0.0,104.0,2.0,451.0,0.0,0.0,13.0,14.0,0.0,131.0,40.0,253.0,171.0,13.0,2.0,5.0,430.0,207.0,223.0,31.0,4.0,12.0,9.0,6.0,11.0,100.0,99.0,1.0,0.0,66.0
6190,TEXAS,Metropolitan Counties,Travis,,8970.0,2768.0,5555.0,647.0,2608.0,589.0,1513.0,506.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,138.0,74.0,18.0,1.0,36.0,3.0,6.0,23.0,0.0,663.0,59.0,1196.0,1.0,0.0,698.0,339.0,106.0,13.0,0.0,13.0,224.0,3.0,2399.0,0.0,0.0,33.0,11.0,2.0,1053.0,146.0,1154.0,437.0,79.0,0.0,48.0,504.0,349.0,155.0,2.0,2.0,0.0,0.0,0.0,16.0,2.0,1.0,1.0,0.0,75.0
6191,TEXAS,Metropolitan Counties,Upshur,,709.0,192.0,407.0,110.0,171.0,35.0,117.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,3.0,3.0,0.0,0.0,4.0,6.0,0.0,114.0,12.0,43.0,0.0,9.0,46.0,22.0,22.0,0.0,0.0,0.0,0.0,2.0,144.0,0.0,0.0,0.0,5.0,1.0,34.0,11.0,93.0,30.0,3.0,0.0,3.0,98.0,91.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
6192,TEXAS,Metropolitan Counties,Victoria,,1171.0,393.0,476.0,302.0,361.0,79.0,253.0,29.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,18.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,90.0,17.0,100.0,3.0,0.0,48.0,1.0,7.0,38.0,0.0,0.0,2.0,0.0,174.0,0.0,0.0,2.0,11.0,2.0,31.0,11.0,117.0,32.0,11.0,1.0,1.0,265.0,185.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0
6193,TEXAS,Metropolitan Counties,Webb,,829.0,276.0,401.0,152.0,248.0,58.0,125.0,65.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,2.0,9.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,79.0,10.0,63.0,0.0,0.0,10.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,3.0,10.0,0.0,6.0,20.0,172.0,25.0,2.0,0.0,0.0,134.0,133.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0
6194,TEXAS,Metropolitan Counties,Williamson,,4554.0,1075.0,2835.0,644.0,989.0,106.0,812.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,30.0,7.0,6.0,34.0,0.0,9.0,2.0,1.0,319.0,80.0,374.0,1.0,0.0,478.0,473.0,0.0,0.0,0.0,0.0,0.0,5.0,1434.0,0.0,1.0,3.0,8.0,5.0,716.0,20.0,681.0,124.0,21.0,1.0,18.0,567.0,417.0,150.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,49.0
6195,TEXAS,Metropolitan Counties,Wilson,,321.0,75.0,206.0,40.0,56.0,6.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,54.0,3.0,21.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,1.0,1.0,15.0,3.0,77.0,22.0,0.0,2.0,0.0,37.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6196,TEXAS,Metropolitan Counties,Wise,,976.0,292.0,470.0,214.0,266.0,67.0,160.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,15.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,95.0,8.0,45.0,0.0,0.0,48.0,2.0,12.0,31.0,1.0,0.0,2.0,0.0,219.0,1.0,0.0,5.0,11.0,1.0,44.0,3.0,154.0,48.0,4.0,3.0,0.0,191.0,190.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0
6197,TEXAS,Nonmetropolitan Counties,Bailey,,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6198,TEXAS,Nonmetropolitan Counties,Blanco,,147.0,44.0,89.0,14.0,43.0,24.0,5.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,2.0,16.0,0.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,1.0,0.0,0.0,1.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
6199,TEXAS,Nonmetropolitan Counties,Borden,,31.0,5.0,16.0,10.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6200,TEXAS,Nonmetropolitan Counties,Bosque,,201.0,59.0,94.0,48.0,55.0,6.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,28.0,0.0,16.0,0.0,1.0,9.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,26.0,4.0,0.0,0.0,0.0,45.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6201,TEXAS,Nonmetropolitan Counties,Brewster,,59.0,13.0,31.0,15.0,11.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,6.0,1.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6202,TEXAS,Nonmetropolitan Counties,Briscoe,,14.0,5.0,9.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6203,TEXAS,Nonmetropolitan Counties,Brown,,655.0,253.0,327.0,75.0,237.0,26.0,173.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,1.0,3.0,5.0,0.0,1.0,1.0,0.0,90.0,4.0,61.0,0.0,2.0,24.0,10.0,11.0,1.0,0.0,0.0,2.0,0.0,119.0,2.0,0.0,0.0,2.0,0.0,14.0,0.0,101.0,25.0,1.0,0.0,16.0,48.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0
6204,TEXAS,Nonmetropolitan Counties,Burnet,,672.0,234.0,366.0,72.0,217.0,39.0,154.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,6.0,3.0,0.0,2.0,0.0,2.0,9.0,0.0,59.0,9.0,55.0,0.0,0.0,38.0,23.0,14.0,1.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,4.0,1.0,23.0,4.0,123.0,38.0,3.0,0.0,2.0,60.0,46.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
6205,TEXAS,Nonmetropolitan Counties,Calhoun,,289.0,91.0,131.0,67.0,79.0,12.0,56.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,21.0,5.0,32.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,55.0,0.0,0.0,1.0,2.0,0.0,7.0,2.0,43.0,11.0,0.0,1.0,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
6206,TEXAS,Nonmetropolitan Counties,Camp,,154.0,68.0,81.0,5.0,57.0,13.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,16.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,28.0,9.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6207,TEXAS,Nonmetropolitan Counties,Cass,,355.0,92.0,236.0,27.0,87.0,15.0,63.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,72.0,1.0,35.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,82.0,27.0,1.0,2.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0
6208,TEXAS,Nonmetropolitan Counties,Castro,,85.0,18.0,36.0,31.0,16.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,5.0,0.0,0.0,0.0,28.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6209,TEXAS,Nonmetropolitan Counties,Cherokee,,1089.0,357.0,639.0,93.0,347.0,43.0,255.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,123.0,17.0,103.0,0.0,0.0,55.0,4.0,27.0,24.0,0.0,0.0,0.0,0.0,272.0,1.0,1.0,0.0,33.0,0.0,24.0,7.0,206.0,66.0,0.0,2.0,5.0,59.0,54.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,25.0
6210,TEXAS,Nonmetropolitan Counties,Colorado,,364.0,81.0,218.0,65.0,72.0,6.0,64.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,40.0,4.0,47.0,0.0,0.0,29.0,11.0,8.0,2.0,0.0,5.0,2.0,1.0,73.0,1.0,0.0,1.0,3.0,2.0,14.0,3.0,49.0,20.0,3.0,2.0,7.0,52.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
6211,TEXAS,Nonmetropolitan Counties,Cooke,,436.0,110.0,169.0,157.0,94.0,17.0,75.0,2.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,4.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,44.0,6.0,18.0,0.0,0.0,21.0,2.0,0.0,3.0,0.0,0.0,15.0,1.0,55.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,45.0,24.0,0.0,0.0,1.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0
6212,TEXAS,Nonmetropolitan Counties,Crane,,40.0,17.0,13.0,10.0,15.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
